Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Youth Indoor Cycling;Monday, October 31, 2016 @  4:30 PM (EDT) - Monday, December 19, 2016 @  5:30 PM (EST);West Chester Branch 605 Airport Road West Chester , PA 19380 ;cycling; Cycling West Chester, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com/http://www.activekids.com/west-chester-pa/cycling/classes/youth-indoor-cycling-2016-26983912?int=72-3-A358e92620-f266-4b42-9cfc-b03cff09fc43
TROFEO RAPA NUI - EASTER ISLAND;Friday, June  2, 2017 - Sunday, June  4, 2017;EASTER ISLAND HANGA ROA S/N EASTER ISLAND , CL , Chile 2770000 ;cycling;  ;OLIMPO PRODUCCIONES;http://www.olimpo.cl;http://www.active.com//easter-island-cl/cycling/mountain-biking-races/trofeo-rapa-nui-easter-island-2017?int=72-3-A443075d0c-63b3-4026-af43-cb4832a27afa
Goldilocks Provo 2017;Saturday, September  9, 2017;Utah Lake State Park 4400 Center Street Provo , UT 84601 ;cycling; Cycling Provo, UT;Goldilocks Events;http://goldilocks.events/gsl;http://www.active.com//provo-ut/cycling/races/goldilocks-provo-2017?int=72-3-A90b8e2f9e-8967-48e9-b9e1-0f96635684f5
RAPA NUI MOUNTAINBIKE - EASTER ISLAND;Saturday, June  3, 2017;RAPA NUI EASTER ISLAND MAIN STREET MAIN STREET , CL , Chile 2770000 ;cycling; Cycling Mountain Biking Beginner;OLIMPO PRODUCCIONES;http://www.olimpo.cl;http://www.active.com//main-street-cl/cycling/mountain-biking-races/rapa-nui-mountainbike-easter-island-2017?int=72-3-A6fb94aad7-f9e0-4270-8050-f92b981e891f
Women Only Bike Maintenance;Wednesday, January 25, 2017 @  6:00 PM (EST);Roanoke Parks and Recreation 215 Church Avenue, SW Room 303 Roanoke , VA 24011 ;cycling; Cycling Roanoke, VA;Roanoke Parks and Recreation; ;http://www.active.com//roanoke-va/cycling/classes/women-only-bike-maintenance-2017?int=72-3-A559dee359-9cb2-401b-bfa8-608f8ecc76e3
2017 King of Pisgah Series;Saturday, May  6, 2017 - Sunday, October 15, 2017;PMBAR Start/Finish - across US276 from Davidson River Campground 1100 Pisgah Highway Pisgah Forest , NC 28768 ;cycling; Cycling Mountain Biking;Eric Wever;http://pisgahproductions.com;http://www.active.com//pisgah-forest-nc/cycling/mountain-biking-races/king-of-pisgah-series-2017?int=72-3-A4b1845add-c84a-40b2-a4b9-fd838b9909de
Spinning -  Thursday;Thursday, September 22, 2016 @  7:00 PM - Thursday, December 15, 2016 @  8:00 PM;North Dundas District High School 12835 Hwy 43 Chesterville , Ontario , Canada K0C1H0 ;cycling; Fitness;The Township of North Dundas; ;http://www.active.com//chesterville-ontario/cycling/spinning-classes/spinning-thursday-2016-26176929?int=72-3-A6a3ce1aaf-cfdc-4e90-a39d-b9b7ce66dd0e
Copy of The Race Against Extinction Earth Day Outdoor Activity Challenge - ATLANTA;Sunday, April 22, 2018 - Monday, April 30, 2018;ANYWHERE ANY PLACE Piedmont Park Atlanta , GA 30309 ;cycling; Cycling Mountain Biking 5K Beginner Atlanta, GA;The Race Against Extinction;http://theraceagainstextinction.org/;http://www.active.com//atlanta-ga/cycling/mountain-biking-races/copy-of-the-race-against-extinction-earth-day-outdoor-activity-challenge-atlanta-2018?int=72-3-A11b262f007-f05f-47e7-9d1f-a1f697fdbe58
Pedaling for Parkinson's - 2016;Monday, January  4, 2016 @  3:15 PM (PST) - Friday, December 30, 2016 @  4:15 PM (PST);Northshore YMCA 11811 NE 195th St Bothell , WA 98011 ;cycling; Cycling Bothell, WA;YMCA of Greater Seattle; ;http://www.active.com//bothell-wa/cycling/programs/pedaling-for-parkinson-s-2016?int=72-3-A8005a7ea4-4f32-4390-bb15-cd964d785430
SUBE NENE SUBE- CERRO PUNTA;Saturday, December 10, 2016;Manati P.O. Box 21100 San Juan , PR 00928 ;cycling; Cycling;Puerto Rico Triathlon Inc;http://www.capoheart.com;http://www.active.com//san-juan-pr/cycling/races/sube-nene-sube-cerro-punta-2016?int=72-3-A9bba4bb42-f747-468f-aa12-32487906e529
Northwest Cycling Club membership;Wednesday, October 31, 2012 @  7:00 PM (CDT) - Friday, December 30, 2016 @  6:00 PM (CST);Houston, TX  Houston , TX 77040 ;cycling; Cycling Beginner Houston, TX; ;http://www.northwestcyclingclub.org;http://www.active.com//houston-tx/cycling/memberships/northwest-cycling-club-membership-2012?int=72-3-A11bada9292-c4ac-4d48-98d6-14c0ab48826d
Deloitte Ride Across Britain 2017;Saturday, September  9, 2017 - Sunday, September 17, 2017;Deloitte RAB The Land&#x27ands End resort Lands End , Cornwall , United Kingdom TR19 7AA ;cycling; Cycling;Threshold Sports;http://www.rideacrossbritain.com/;http://www.active.com//lands-end-cornwall/cycling/races/deloitte-ride-across-britain-2017?int=72-3-A6ed81c10d-092f-41bd-99b6-07cf55f4f4b3
Cycling Classes - Indoor Cycling;Monday, March 20, 2017 @  6:25 PM (CDT) - Wednesday, May 24, 2017 @  7:25 PM (CDT);Community Center W152 N8645 Margaret Road Menomonee Falls , WI 53051 ;cycling; Cycling Menomonee Falls, WI;SDMF Community Ed. and Recreation; ;http://www.active.com//menomonee-falls-wi/cycling/classes/cycling-classes-indoor-cycling-2017-26851134?int=72-3-A42df7e43d-eef1-4dce-b863-556fa6b3062b
Spin;Tuesday, May  1, 2012 @ 10:00 AM (EDT) - Tuesday, December 29, 2020 @ 10:30 AM (EST);BFUMC Rec 709 Christmas Ave. Bethlehem , GA 30620 ;cycling; Cycling Spinning;Bethlehem First United Methodist Church; ;http://www.active.com//bethlehem-ga/cycling/spinning-classes/spin-2012-13269260?int=72-3-A1060e12750-50ad-462f-bb48-3ecb1f5e561a
Maui Bicycle Tour 2016;Saturday, November  5, 2016 - Friday, November 11, 2016;Kamaole Sands 2695 South Kihei Road Kihei , HI 96753 ;cycling; Cycling; ; ;http://www.active.com//kihei-hi/cycling/races/maui-bicycle-tour-2016?int=72-3-A2df2b3753-d11f-4ad2-8ef6-18e0f91ce444
Dartmoor Cycling Camp 2016;Friday, May 27, 2016 - Wednesday, May 31, 2017;Dartmoor Youth Hostel Bellever Postbridge , Devon , United Kingdom PL20 6TU ;cycling; Cycling;Just Events Ltd;http://www.dartmoor.biz;http://www.active.com//postbridge-devon/cycling/camps/dartmoor-cycling-camp-2016?int=72-3-A109babc624-e037-45c9-a2eb-1a6770dad818
Copy of 2017 Pisgah 111K Mountain Bike Race;Saturday, May 20, 2017;PMBAR Start/Finish - across US276 from Davidson River Campground 1100 Pisgah Highway Pisgah Forest , NC 28768 ;cycling; Cycling Mountain Biking Beginner;Eric Wever;http://www.pisgahproductions.com/events/pisgah-111k/about/;http://www.active.com//pisgah-forest-nc/cycling/mountain-biking-races/copy-of-pisgah-111k-mountain-bike-race-2017?int=72-3-A9346f75a6-8b41-4734-8f68-462793bcb291
Saturday Bike Boot Camp;Saturday, October 15, 2016 @  8:00 AM (EDT) - Saturday, December 17, 2016 @  9:00 AM (EST);Community Center 343 Ocean House Rd. Cape Elizabeth , ME 04107 ;cycling; Cycling Cape Elizabeth, ME;Cape Elizabeth Community Services; ;http://www.active.com//cape-elizabeth-me/cycling/classes/saturday-bike-boot-camp-2016-26195957?int=72-3-A293b1f7a0-c08c-470b-b2c2-b1d6811a9200
Team Ninja | 2015 Membership;Thursday, December 31, 2015 - Thursday, December 29, 2016;Balboa Park at Morley Field (Entrance of the San Diego Velodrome) 2972-3268 Florida Dr San Diego , CA 92104 ;cycling; Cycling Beginner San Diego, CA;Ninja Mountain Bike Performance;http://teamninjaelite.com;http://www.active.com//san-diego-ca/cycling/mountain-biking-races/team-ninja-membership-2015?int=72-3-A7961896a1-8192-40cc-8214-0ba416e16949
Cycling Classes - Cycling;Tuesday, February 28, 2017 @  7:00 PM (EST) - Tuesday, April 11, 2017 @  7:45 PM (EDT);Downriver Family YMCA 16777 Northline Road Southgate , MI 48195 ;cycling; Cycling Southgate, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//southgate-mi/cycling/classes/cycling-classes-cycling-2017-27093306?int=72-3-A87f05db94-0c07-473b-a20b-4dae995ae4b0
Cycling Event - Cycling;Tuesday, November  1, 2016 @  6:30 PM (EDT) - Tuesday, December 13, 2016 @  7:20 PM (EST);Boll Family YMCA 1401 Broadway Detroit , MI 48226 ;cycling; Cycling Detroit, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//detroit-mi/cycling/classes/cycling-event-cycling-2016-26959882?int=72-3-A55f6290ea-2c36-4a67-a88c-b0e920fc539f
Mad Dog Spinning 1 Sat. Tory;Saturday, September 17, 2016 @  8:30 AM (EDT) - Saturday, November 19, 2016 @  9:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-sat-tory-2016?int=72-3-A9aa5538a7-9646-4c84-9397-4f89dc08b0ae
Mad Dog Spinning 4 Thurs. Amy 800;Thursday, May  4, 2017 @  8:00 AM (EDT) - Thursday, July  6, 2017 @  9:00 AM (EDT);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-4-thurs-amy-800-2017?int=72-3-A87c5f6883-eaea-4ff0-8e8c-9b5e80198994
La Ruta de Los Conquistadores 2016 : Nov. 03-05 > International Racers Registration;Thursday, November  3, 2016 @  6:00 AM (UTC) - Saturday, November  5, 2016 @  6:00 AM (UTC);  P.O. Box 1754-2050 San Jos? , San Jos? , Costa Rica 1000 ;cycling; Cycling Mountain Biking; ;http://regonline.activeeurope.com/LaRuta2016International;http://www.active.com//san-jos-sanjos/cycling/mountain-biking-races/la-ruta-de-los-conquistadores-nov-03-05-international-racers-registration-2016?int=72-3-A93fb85192-b508-41ad-b11d-87cfb9dde92e
Velo Retro 2017;Friday, July 14, 2017 - Sunday, July 16, 2017;The Coronation Hall County Square Ulverston , Cumbria , United Kingdom LA12 7LZ ;cycling; Cycling;Sportive Lakes Ltd;http://www.veloretro.co.uk;http://www.active.com//ulverston-cumbria/cycling/races/velo-retro-2017?int=72-3-A99415691a-0110-43e9-89f7-172fe75fea69
Ready, Set, Spin Session 3- Sat;Saturday, November  5, 2016 @  8:00 AM (CDT) - Saturday, November 26, 2016 @  9:00 AM (CST);Recreation Complex 111 E. Foster Avenue Wood Dale , IL 60191 ;cycling; Fitness Wood Dale, IL;Wood Dale Park District; ;http://www.active.com//wood-dale-il/cycling/spinning-classes/ready-set-spin-session-3-sat-2016?int=72-3-A10e92d44f4-e8ce-4068-a5d1-b76c4f125f56
Intro to Mountain Biking;Sunday, November 20, 2016 @ 12:00 PM (EST);Alpharetta Community Center 175 Roswell St. Alpharetta , GA 30009 ;cycling; Cycling Mountain Biking Alpharetta, GA;Alpharetta Recreation and Parks; ;http://www.active.com//alpharetta-ga/cycling/mountain-biking-classes/intro-to-mountain-biking-2016-27533205?int=72-3-A1f4a3dee4-07ef-41de-9b40-34dd74f485ec
Indoor Cycling -Nov 17-Thur-7am;Thursday, November 17, 2016 @  7:00 AM (PST);Evelyn Mount Northeast Community Center 1301 Valley Road Reno , NV 89512 ;cycling; Cycling Reno, NV;City of Reno PRCS; ;http://www.active.com/http://www.activekids.com/reno-nv/cycling/classes/indoor-cycling-nov-17-thur-7am-2016?int=72-3-A4a6d4d8fb-bf5a-42c9-9bb4-91dcb6a74a99
Mad Dog Spinning 1 Sat. Tory;Saturday, September 17, 2016 @  8:30 AM (EDT) - Saturday, November 19, 2016 @  9:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-sat-tory-2016?int=72-3-A2aa5538a7-9646-4c84-9397-4f89dc08b0ae
Spinning -  Thursday;Thursday, September 22, 2016 @  7:00 PM - Thursday, December 15, 2016 @  8:00 PM;North Dundas District High School 12835 Hwy 43 Chesterville , Ontario , Canada K0C1H0 ;cycling; Fitness;The Township of North Dundas; ;http://www.active.com//chesterville-ontario/cycling/spinning-classes/spinning-thursday-2016-26176929?int=72-3-A4a3ce1aaf-cfdc-4e90-a39d-b9b7ce66dd0e
Cycling Classes - Cycling;Thursday, March  2, 2017 @ 10:00 AM (EST) - Thursday, April 13, 2017 @ 10:45 AM (EDT);Downriver Family YMCA 16777 Northline Road Southgate , MI 48195 ;cycling; Cycling Southgate, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//southgate-mi/cycling/classes/cycling-classes-cycling-2017-27094202?int=72-3-A1163a98f47-715e-498f-aeb2-7bd2c5811cc1
PALAWAN FINALE;Saturday, November  5, 2016 - Sunday, November  6, 2016; ;cycling; Cycling Mountain Biking;The Enduro Network- Asia;http://enduropilipinas.com;http://www.active.com//puerto-princesa-palawan/cycling/mountain-biking-races/palawan-finale-2016?int=72-3-A6e3e9c305-aa48-4ee7-941c-ac1d838a3bd5
Bicycle Traffic Skills Course-In Class;Friday, November 11, 2016 @  6:00 PM (PST);City of Oceanside 300 N. Coast Highway Oceanside , CA 92054 ;cycling; Cycling Oceanside, CA;City of Oceanside; ;http://www.active.com//oceanside-ca/cycling/classes/bicycle-traffic-skills-course-in-class-2016-24083856?int=72-3-A6a8a6d9c6-7e52-461a-a97a-a421c2e5b436
Mad Dog Spinning 2 Wed. Vivian;Wednesday, November 30, 2016 @  5:30 AM (EST) - Wednesday, February  1, 2017 @  6:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-wed-vivian-2016?int=72-3-A5e12dbeb7-1ef5-4002-9684-2c0d6b8b38ab
Deutsche Meisterschaft Jedermann StraГџe 2017;Sunday, August 27, 2017;Nidda Marktplatz Nidda , Germany 63667 ;cycling; Cycling;WEC GmbH;http://www.rad-dm-jedermann.de;http://www.active.com//nidda/cycling/races/deutsche-meisterschaft-jedermann-stra-e-2017?int=72-3-A1195e24c33-b990-494f-935f-35747648b1fa
Frosty 2017 Event #2 Jasper, Alberta;Thursday, January 12, 2017 - Saturday, January 14, 2017;Fairmont Jasper Park Lodge 1 Old Lodge Rd Jasper , AB , Canada T0E 1E0 ;cycling; Cycling Beginner;Frosty&#x27ands Fat Bike Race Series;http://frostythefatbike.com;http://www.active.com//jasper-ab/cycling/races/frosty-event-2-jasper-alberta-2017?int=72-3-A39aed44d1-147d-46e0-93ab-c8682f4e26cb
Cycling;Saturday, November  5, 2016 @  7:15 AM (EDT) - Saturday, December 17, 2016 @  8:10 AM (EST);Farmington Family YMCA 28100 Farmington Road Farmington Hills , MI 48334 ;cycling; Cycling Farmington Hills, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//farmington-hills-mi/cycling/classes/cycling-2016-27503642?int=72-3-A15df36664-6420-40ce-9375-5b865f537fce
Cycling Event - Maxwell/Biloxi;Monday, January 30, 2017 @  8:00 AM (CST) - Friday, February  3, 2017 @  8:00 PM (CST);Deer Park Parks and Recreation 610 E. San Augustine Deer Park , TX 77536 ;cycling; Cycling Deer Park, TX;Deer Park Parks and Recreation Department; ;http://www.active.com//deer-park-tx/cycling/classes/cycling-event-maxwell-biloxi-2017?int=72-3-A11be24009a-142c-4e73-9040-2863529a23dd
Group Cycling (M);Monday, October 31, 2016 @  5:30 PM (CDT) - Monday, December 19, 2016 @  6:20 PM (CST);Village Center 333 South Madison Street Waunakee , WI 53597 ;cycling; Fitness Waunakee, WI;Village Center; ;http://www.active.com//waunakee-wi/cycling/classes/group-cycling-m-2016-27086037?int=72-3-A285286ad1-ee16-4db4-a982-170e8278dc89
King of the Hill Mt. Bike Race;Sunday, April 23, 2017 @ 11:00 AM (EDT);  871 Riverland Dr Charleston , SC 29412 ;cycling; Disc Sports Charleston, SC; ; ;http://www.active.com//charleston-sc/cycling/mountain-biking-classes/king-of-the-hill-mt-bike-race-2017?int=72-3-A332a36e3b-eff7-4d8f-a52c-5cbfd1272807
Evening Spin Session 3;Tuesday, November 15, 2016 @  5:45 PM (EST) - Tuesday, December 27, 2016 @  6:30 PM (EST);Town of Christiansburg Recreation Department 1600 North Franklin Street Christiansburg , VA 24073 ;cycling; Cycling Spinning Christiansburg, VA;Town of Christiansburg; ;http://www.active.com//christiansburg-va/cycling/spinning-classes/evening-spin-session-3-2016?int=72-3-A1195dd2655-4593-4d60-9f54-419ba1b1ab39
THE BARRE WORKOUT;Monday, September 19, 2016 @  6:00 PM - Monday, December 12, 2016 @  7:00 PM;Youth Centre / Fitness Studio 650 Carter Road Bowen Island , BC , Canada V0N 1G0 ;cycling; Fitness;Bowen Island Community Recreation; ;http://www.active.com//bowen-island-bc/cycling/spinning-classes/the-barre-workout-2016?int=72-3-A114f690de9-b836-4ced-b2b5-c9fc7568a67c
St. Michael&#x27ands Afterschool Mountain Bike Program Winter 2017;Friday, January 27, 2017 - Friday, February 24, 2017;St. Michael's School 806 Quaker lane Richmond , VA 23235 ;cycling; Cycling Mountain Biking Richmond, VA;Virginia Outside; ;http://www.active.com/http://www.activekids.com/richmond-va/cycling/mountain-biking-programs/st-michael-s-afterschool-mountain-bike-program-winter-2017?int=72-3-A765e7a28d-3325-4aa2-9faf-79f72430f125
Hanmer Springs 4 & 8 Hour MTB Race - Saturday, March 18, 2017;Saturday, March 18, 2017;Hanmer Forest Camp PO Box 234 Hanmer Springs, Canterbury , NZ , New Zealand 7334 ;cycling; Cycling Mountain Biking Beginner;Hanmer Events Community Trust;http://www.hanmerevents.co.nz;http://www.active.com//hanmer-springs-canterbury-nz/cycling/mountain-biking-races/hanmer-springs-4-and-8-hour-mtb-race-saturday-march-18-2017?int=72-3-A8e2581029-c7df-44e9-91ea-e56599db8349
Hoo's Well Pop Up Cycle;Monday, August 29, 2016 @  5:30 PM (EDT) - Monday, December  5, 2016 @  6:30 PM (EST);North Grounds Recreation Center 510 Massie Road Charlottesville , VA 22904 ;cycling; Cycling Charlottesville, VA;University of Virginia Rec Sports; ;http://www.active.com//charlottesville-va/cycling/programs/hoo-s-well-pop-up-cycle-2016?int=72-3-A603a4df88-5593-45c8-9350-3f87923a8ec8
Woodland Wildflower and Art Adventure;Thursday, April  6, 2017;Summit School 2100 Reynolda Road Winston-Salem , NC 27106 ;cycling; Winston Salem, NC;Summit School; ;http://www.active.com//winston-salem-nc/cycling/mountain-biking-camps/woodland-wildflower-and-art-adventure-2017?int=72-3-A908a5cd6c-4a75-4901-8fd0-a501d47e8b87
Urban Biking Workshop for Adults;Sunday, April 23, 2017 @  9:00 AM;  2151 Lannon Way Sidney , BC , Canada V8L 3Z1 ;cycling; Cycling; ; ;http://www.active.com//sidney-bc/cycling/mountain-biking-classes/urban-biking-workshop-for-adults-2017?int=72-3-A754a7e395-42d0-4f70-abc8-01082f7da910
Spin Cycle;Tuesday, September 27, 2016 @  5:30 PM - Tuesday, November 29, 2016 @  6:20 PM;SE16 Recreation Centre 3700 Willingdon Avenue Burnaby , BC , Canada V5G 3H2 ;cycling; Cycling Spinning;BCIT Recreation Services; ;http://www.active.com//burnaby-bc/cycling/spinning-classes/spin-cycle-2016?int=72-3-A3bc7253b4-5ef6-4c3b-aedf-fe4a01724566
Northwest Singletrack Smorgasbord;Saturday, November  5, 2016 - Sunday, November  6, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-35?int=72-3-A103551550a-fb71-4907-a8a8-edab8d589707
Tinseltown Trolley-2:15pm SATURDAY;Saturday, December  3, 2016 @  2:15 PM (PST);Lake Oswego Parks &ampand Recreation 1500 Greentree Rd. Lake Oswego , OR 97034 ;cycling; Cycling Lake Oswego, OR;City of Lake Oswego; ;http://www.active.com/http://www.activekids.com/lake-oswego-or/cycling/tinseltown-trolley-2-15pm-saturday-2016?int=72-3-A5cd70efd6-16ac-4f6f-9db2-b37ffd98cd7b
Northwest Singletrack Smorgasbord;Monday, November  7, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-045?int=72-3-A10455a031-cd95-4787-8dab-53c58c9efb6e
Northwest Singletrack Smorgasbord;Saturday, November 12, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-a4?int=72-3-A3a4b4daf1-7430-41b1-9442-87b4929132f6
